product,mass_kg,material_id,material_share,countryMaking,impact_ecs
calecon,0.02,ei-coton-organic,1,VN,228.9491378715557
calecon,0.02,elasthane,1,VN,239.25825867447253
calecon,0.02,ei-acrylique,1,VN,214.6156437594473
calecon,0.02,ei-jute-kenaf,1,VN,243.3877726752156
calecon,0.02,ei-laine-par-defaut,1,VN,415.6320298332415
calecon,0.02,ei-laine-nouvelle-filiere,1,VN,225.2110129829799
calecon,0.02,ei-lin,1,VN,203.42611128242453
calecon,0.02,ei-pa,1,VN,212.69746381345016
calecon,0.02,ei-pp,1,VN,198.55971909549405
calecon,0.02,ei-pet,1,VN,204.28691916446445
calecon,0.02,ei-pet-r,1,VN,201.15026375756187
calecon,0.02,ei-viscose,1,VN,218.0889801399645
calecon,0.04,coton-rdpc,1,---,413.58714179125406
calecon,0.04,coton-rdp,1,---,410.9919172336776
calecon,0.04,ei-chanvre,1,---,426.2141944949994
calecon,0.04,ei-coton,1,---,575.4472515118198
calecon,0.04,ei-coton-organic,1,---,457.97164604502177
calecon,0.04,elasthane,1,---,478.5898876508555
calecon,0.04,ei-acrylique,1,---,429.3046578208048
calecon,0.04,ei-jute-kenaf,1,---,486.8489156523415
calecon,0.04,ei-laine-par-defaut,1,---,831.3374299683934
calecon,0.04,ei-laine-nouvelle-filiere,1,---,450.4953962678701
calecon,0.04,ei-lin,1,---,406.9255928667593
calecon,0.04,ei-pa,1,---,425.4682979288106
calecon,0.04,ei-pp,1,---,397.1928084928984
calecon,0.04,ei-pet,1,---,408.6472086308392
calecon,0.04,ei-pet-r,1,---,402.3738978170341
calecon,0.04,ei-viscose,1,---,436.25133058183934
calecon,0.04,coton-rdpc,1,REO,353.5539910801879
calecon,0.04,coton-rdp,1,REO,350.95876652261154
calecon,0.04,ei-chanvre,1,REO,366.1810437839333
calecon,0.04,ei-coton,1,REO,515.4141008007537
calecon,0.04,ei-coton-organic,1,REO,397.9384953339557
calecon,0.04,elasthane,1,REO,418.55673693978935
calecon,0.04,ei-acrylique,1,REO,369.2715071097388
calecon,0.04,ei-jute-kenaf,1,REO,426.81576494127546
calecon,0.04,ei-laine-par-defaut,1,REO,771.3042792573272
calecon,0.04,ei-laine-nouvelle-filiere,1,REO,390.4622455568041
calecon,0.04,ei-lin,1,REO,346.8924421556933
calecon,0.04,ei-pa,1,REO,365.4351472177445
calecon,0.04,ei-pp,1,REO,337.15965778183227
calecon,0.04,ei-pet,1,REO,348.6140579197732
calecon,0.04,ei-pet-r,1,REO,342.3407471059679
calecon,0.04,ei-viscose,1,REO,376.2181798707732
calecon,0.04,coton-rdpc,1,REE,369.6957855130728
calecon,0.04,coton-rdp,1,REE,367.1005609554964
calecon,0.04,ei-chanvre,1,REE,382.3228382168181
calecon,0.04,ei-coton,1,REE,531.5558952336386
calecon,0.04,ei-coton-organic,1,REE,414.08028976684056
calecon,0.04,elasthane,1,REE,434.69853137267415
calecon,0.04,ei-acrylique,1,REE,385.4133015426236
calecon,0.04,ei-jute-kenaf,1,REE,442.95755937416016
calecon,0.04,ei-laine-par-defaut,1,REE,787.4460736902121
calecon,0.04,ei-laine-nouvelle-filiere,1,REE,406.6040399896889
calecon,0.04,ei-lin,1,REE,363.0342365885781
calecon,0.04,ei-pa,1,REE,381.5769416506294
calecon,0.04,ei-pp,1,REE,353.3014522147172
calecon,0.04,ei-pet,1,REE,364.75585235265794
calecon,0.04,ei-pet-r,1,REE,358.4825415388528
calecon,0.04,ei-viscose,1,REE,392.3599743036581
calecon,0.04,coton-rdpc,1,RAS,401.43167342475647
calecon,0.04,coton-rdp,1,RAS,398.83644886718014
calecon,0.04,ei-chanvre,1,RAS,414.0587261285019
calecon,0.04,ei-coton,1,RAS,563.2917831453223
calecon,0.04,ei-coton-organic,1,RAS,445.8161776785243
calecon,0.04,elasthane,1,RAS,466.4344192843579
calecon,0.04,ei-acrylique,1,RAS,417.14918945430736
calecon,0.04,ei-jute-kenaf,1,RAS,474.693447285844
calecon,0.04,ei-laine-par-defaut,1,RAS,819.1819616018958
calecon,0.04,ei-laine-nouvelle-filiere,1,RAS,438.3399279013727
calecon,0.04,ei-lin,1,RAS,394.7701245002618
calecon,0.04,ei-pa,1,RAS,413.31282956231314
calecon,0.04,ei-pp,1,RAS,385.0373401264008
calecon,0.04,ei-pet,1,RAS,396.4917402643416
calecon,0.04,ei-pet-r,1,RAS,390.21842945053646
calecon,0.04,ei-viscose,1,RAS,424.09586221534187
calecon,0.04,coton-rdpc,1,RAF,383.0792694761838
calecon,0.04,coton-rdp,1,RAF,380.4840449186075
calecon,0.04,ei-chanvre,1,RAF,395.7063221799292
calecon,0.04,ei-coton,1,RAF,544.9393791967497
calecon,0.04,ei-coton-organic,1,RAF,427.4637737299517
calecon,0.04,elasthane,1,RAF,448.0820153357852
calecon,0.04,ei-acrylique,1,RAF,398.7967855057347
calecon,0.04,ei-jute-kenaf,1,RAF,456.3410433372713
