product,mass_kg,material_id,countryMaking,impact_ecs
pull,1.0,ei-coton-organic,FR,7719.578061817219
manteau,3.4,ei-pet-r,IN,24145.490664263245
maillot-de-bain,0.37,elasthane,PK,3071.7676677472514
maillot-de-bain,0.38,ei-acrylique,RME,2638.261213052676
pantalon,1.23,ei-lin,IN,9792.991535327346
chemise,0.0849419229659825,elasthane,RNA,835.9139175140266
tshirt,0.39,ei-jute-kenaf,FR,3519.79986368628
chaussettes,0.14,ei-chanvre,RAF,925.8188786545217
jupe,0.45,ei-laine-nouvelle-filiere,REE,3606.10432076543
jupe,0.99,ei-pa,RAF,7696.2620659751265
tshirt,0.27,ei-acrylique,KH,2349.7090577891595
chemise,0.2509257602382319,ei-laine-nouvelle-filiere,RNA,2221.209510882765
jupe,0.37,ei-coton-organic,MM,3272.09646540243
slip,0.08,ei-pet-r,BD,673.2402946295854
pantalon,1.27,ei-pet,RAS,10116.64139655379
jean,1.0831227586671397,ei-pa,ROC,10229.528913376602
jupe,0.92,ei-laine-nouvelle-filiere,MM,7923.8271958866335
jean,0.3896664559336651,ei-coton-organic,VN,3880.376064520897
maillot-de-bain,0.27,elasthane,RAS,2311.480296451932
pull,1.12,ei-pp,RAS,7754.917791968101
maillot-de-bain,0.07,coton-rdp,FR,450.0171636880265
tshirt,0.15,ei-acrylique,ROC,1416.6150695027786
jupe,0.13,elasthane,RLA,1228.274128611674
slip,0.12,ei-lin,BD,1009.2919112626234
pantalon,1.36,ei-laine-nouvelle-filiere,MM,12236.281948044358
jean,0.3595318184835468,ei-pa,TR,2991.262927024803
jupe,0.3,ei-jute-kenaf,ROC,3035.653437775503
jean,0.7103428984815574,ei-jute-kenaf,ROC,7839.826108550516
maillot-de-bain,0.25,ei-pa,TR,1680.0879812089624
pantalon,1.07,ei-acrylique,MA,8474.904133123913
maillot-de-bain,0.37,ei-pp,TR,2232.549747484544
chemise,0.2574776354017685,ei-pa,REE,1972.358327328852
chemise,0.3876648257473109,ei-coton,IN,4473.083725140468
chaussettes,0.18,elasthane,IN,1469.3422187949811
maillot-de-bain,0.37,ei-viscose,IN,2770.430296265101
manteau,3.26,ei-lin,TR,21850.12881515508
jean,1.266760863272412,ei-pet,KH,10784.083727072904
tshirt,0.33,coton-rdp,IN,2649.941538736908
manteau,0.52,ei-laine-nouvelle-filiere,MM,4379.727905154938
manteau,1.52,ei-laine-par-defaut,MA,20879.46661728612
maillot-de-bain,0.11,ei-pp,IN,772.0313992465701
calecon,0.16,ei-chanvre,REE,1423.3199752032651
tshirt,0.23,elasthane,KH,2294.999215610037
chemise,0.4348071621221577,ei-acrylique,RAS,3608.073057521056
calecon,0.12,ei-pet,IN,1127.9161554817483
calecon,0.16,ei-viscose,REE,1466.667709064218
slip,0.05,elasthane,RNA,515.1317019434953
jupe,0.31,ei-coton,IN,3511.597046886532
pantalon,1.17,ei-pa,FR,9000.368362436988
maillot-de-bain,0.39,ei-chanvre,MA,2631.2284779275888
calecon,0.14,ei-pa,KH,1374.4624427399842
calecon,0.15,ei-acrylique,RNA,1439.3581757634306
chaussettes,0.05,ei-coton,CN,491.0355718163032
chaussettes,0.1,ei-chanvre,---,690.5465873071697
tshirt,0.34,ei-pa,RAF,2781.38684432684
slip,0.12,ei-pet,MM,1000.8324103939664
jean,1.1426625482434654,ei-pet-r,RAF,9094.564752087696
slip,0.05,ei-acrylique,BD,465.6626998451324
maillot-de-bain,0.15,ei-laine-nouvelle-filiere,VN,1205.7028438769398
jean,0.9255408723292798,ei-acrylique,IN,8208.43479841292
chemise,0.4023801530975965,ei-pa,REE,3051.452535657256
chaussettes,0.17,ei-acrylique,---,1215.7893113716798
jean,0.5852399544964586,ei-acrylique,RNA,5211.910341697883
maillot-de-bain,0.08,elasthane,RME,668.9666191959669
chemise,0.3264847102041439,ei-pet,IN,2555.723063950367
jean,0.7984709207578533,ei-chanvre,CN,7117.24762869685
jean,1.0348504006800696,ei-laine-par-defaut,RLA,16007.832924695724
chemise,0.2639246590249563,ei-coton-organic,RNA,2386.2188487322937
maillot-de-bain,0.14,ei-pet-r,REE,884.5185381780409
pull,0.4,ei-chanvre,MM,3052.820828660885
manteau,0.57,ei-lin,RLA,4270.511685043653
slip,0.06,ei-laine-nouvelle-filiere,BD,583.2476083898082
pull,1.09,ei-coton,RAF,11697.123014849822
manteau,3.19,elasthane,---,28831.272219391733
pull,0.85,ei-laine-par-defaut,BD,11957.580275995157
tshirt,0.33,ei-acrylique,REO,2560.932517339548
jean,0.6047518050061117,ei-pet,RNA,5079.968740265074
jean,0.6456812223432937,ei-pa,TR,5300.273847586466
tshirt,0.45,ei-laine-nouvelle-filiere,REO,3692.731732077422
jean,1.3702890462098982,ei-acrylique,VN,12312.269263899252
slip,0.12,coton-rdp,RNA,1002.733275010743
pantalon,0.85,ei-chanvre,IN,7134.823807417559
jupe,0.31,coton-rdpc,TR,2229.8985860088965
jupe,0.28,ei-jute-kenaf,REE,2488.6015228798105
chaussettes,0.17,coton-rdp,CN,1128.89637868681
tshirt,0.17,ei-laine-par-defaut,REO,2403.5230109644726
tshirt,0.06,coton-rdpc,RLA,519.7093110801853
calecon,0.06,ei-lin,---,592.3043342902175
pantalon,0.53,elasthane,RAS,5207.430197327944
chaussettes,0.11,ei-viscose,TR,706.0850105922863
jean,0.5193389853047462,ei-chanvre,REO,4282.512449733927
manteau,2.72,ei-laine-nouvelle-filiere,TN,21032.50522428202
chemise,0.4070966703224943,coton-rdp,BD,3212.561693166189
chaussettes,0.1,ei-jute-kenaf,TR,737.766771257792
maillot-de-bain,0.3,ei-laine-par-defaut,RNA,3901.4116716069016
chemise,0.2510348101811244,ei-pet-r,REO,1761.3894364381144
chaussettes,0.11,ei-pp,IN,724.8944803095821
calecon,0.07,ei-pp,IN,661.6467056508104
manteau,1.68,ei-pet-r,CN,12129.011609100466
chemise,0.3184907029907036,ei-laine-nouvelle-filiere,KH,2871.9973512778524
pull,0.42,coton-rdp,RAS,3094.7452203854773
chaussettes,0.07,ei-laine-par-defaut,REO,804.073762971223
chaussettes,0.03,elasthane,---,261.69562121822366
jean,1.4578887255210633,ei-lin,KH,12522.51244278626
manteau,3.54,ei-pet-r,CN,25379.810929769155
tshirt,0.41,ei-jute-kenaf,PK,3917.9191638379625
pantalon,1.36,ei-pa,VN,11559.796902940318
tshirt,0.34,ei-pa,RLA,2865.437815000414
pull,0.48,elasthane,PK,4211.7188112477415
pantalon,1.11,ei-acrylique,RME,8871.157448066393
chemise,0.0535231327568467,ei-coton,---,683.0529489776641
tshirt,0.1,ei-coton-organic,CN,966.8650127007146
manteau,1.48,ei-pp,IN,10493.06573254559
jupe,0.91,ei-pet,RAF,6698.741682867436
manteau,1.04,elasthane,RLA,9514.209337474013
jean,0.2941637809313633,ei-pp,RAS,2462.8113163983576
pull,0.24,coton-rdp,---,1782.3000230978696
jupe,0.82,ei-pet,RME,5873.506912346077
jupe,0.4,ei-coton,PK,4440.896690517468
maillot-de-bain,0.13,ei-chanvre,RAS,970.3290010654484
jupe,0.87,ei-coton,KH,9902.99972511683
chemise,0.2094174734064624,ei-coton,REE,2309.5769091479096
calecon,0.07,ei-coton-organic,RLA,731.5327940479847
chaussettes,0.19,elasthane,TN,1439.5434494073938
maillot-de-bain,0.13,ei-pp,FR,787.9862812329247
pantalon,1.44,coton-rdp,ROC,12462.6445579054
maillot-de-bain,0.25,ei-pp,RLA,1673.5062368880117
slip,0.13,ei-acrylique,VN,1172.8733007150904
manteau,2.6,ei-pa,ROC,21913.39169995363
chaussettes,0.08,coton-rdpc,CN,542.8627569993806
tshirt,0.06,elasthane,CN,641.2451419844764
jupe,0.92,ei-pp,TR,6137.210476935001
chaussettes,0.13,ei-chanvre,MA,821.2430696246728
jupe,0.42,ei-jute-kenaf,RAF,3876.7752064950655
manteau,0.77,ei-acrylique,CN,6158.257410558978
pantalon,0.44,ei-pet-r,BD,3481.969060857364
jean,0.9462232458193623,ei-pet,BD,7930.781459218074
tshirt,0.06,ei-pa,CN,563.8841430502645
jupe,0.54,ei-pet,RAF,3991.5042841123095
chaussettes,0.01,coton-rdp,CN,79.51816555384853
maillot-de-bain,0.36,ei-coton-organic,IN,2871.7692588750065
calecon,0.15,ei-pa,PK,1404.8494949686506
maillot-de-bain,0.23,ei-coton,MA,2260.523260759196
calecon,0.11,ei-viscose,FR,996.880875217012
maillot-de-bain,0.15,ei-pet,IN,1072.2964795914943
jean,1.1514064848961567,ei-laine-nouvelle-filiere,RNA,10872.900426621132
maillot-de-bain,0.32,ei-laine-par-defaut,RLA,4171.619273633651
manteau,1.44,ei-pet,PK,10318.40804491259
chemise,0.210691756824951,ei-laine-par-defaut,MA,2989.687120627492
jean,0.4120678970450256,ei-coton,PK,5039.455182060702
pantalon,0.48,ei-pa,RAF,3966.0554436859993
pantalon,0.2,ei-coton-organic,RAS,1935.491429924232
jean,0.3148295190720245,ei-pet,RNA,2679.957948366722
maillot-de-bain,0.23,ei-pp,REO,1390.9130026753426
pull,0.89,ei-coton,ROC,10327.17329596356
chemise,0.2066395147437683,ei-pa,REO,1579.1934836345245
chaussettes,0.16,ei-jute-kenaf,FR,1168.980889825556
calecon,0.04,ei-coton-organic,ROC,480.9040861161707
calecon,0.11,ei-pp,MM,973.5731325053112
calecon,0.18,ei-pet-r,RAF,1573.655186308548
chemise,0.1141906119349303,ei-jute-kenaf,MM,1127.5676762881108
jean,0.668206626530037,ei-acrylique,CN,5992.048391175523
calecon,0.08,ei-coton-organic,RNA,834.1869771318638
calecon,0.14,ei-pet-r,VN,1282.6435897653168
manteau,3.96,ei-jute-kenaf,TN,33991.09776137163
jupe,0.68,ei-jute-kenaf,MM,6416.670240167834
jupe,0.86,ei-coton-organic,MA,7120.316645726361
tshirt,0.48,ei-chanvre,MA,3716.344669034992
jupe,0.61,ei-pp,CN,4486.436361043818
tshirt,0.19,ei-viscose,FR,1511.6841542371226
pantalon,0.34,ei-coton-organic,ROC,3427.189201676268
jean,1.329710515457262,ei-laine-nouvelle-filiere,RME,11977.882896525098
chemise,0.1839975249588825,ei-chanvre,VN,1560.892847230793
pantalon,0.11,ei-viscose,RAF,1011.9455867726548
pull,0.61,coton-rdpc,TR,4090.290474330631
pantalon,0.36,ei-jute-kenaf,PK,3528.629040978654
pantalon,1.37,coton-rdp,RME,10396.717419351136
chemise,0.4018121934843773,elasthane,RNA,3807.495411491058
chaussettes,0.03,elasthane,FR,227.74028295773093
calecon,0.18,ei-pet-r,FR,1474.340625995376
tshirt,0.47,ei-acrylique,BD,3963.438898390389
manteau,3.98,ei-pet,VN,29631.674466421537
pantalon,0.83,ei-pet,BD,6621.103147602375
jupe,0.26,ei-pet,REE,1841.5407138590183
calecon,0.05,ei-coton-organic,FR,488.10100313402233
jean,1.247001567797937,ei-pet-r,RAS,10243.97435325197
slip,0.02,ei-pa,BD,204.8422425291525
maillot-de-bain,0.1,ei-acrylique,PK,733.8452721568847
calecon,0.18,ei-coton-organic,FR,1719.5553211872848
pantalon,0.29,ei-laine-par-defaut,REO,4157.446541267008
slip,0.06,ei-laine-nouvelle-filiere,---,605.9541793558033
chaussettes,0.11,ei-pp,RNA,719.1547840090411
calecon,0.19,ei-pp,REO,1536.156835872874
slip,0.04,ei-jute-kenaf,RLA,418.0443665976569
manteau,1.09,ei-chanvre,---,8480.578397302366
tshirt,0.49,ei-chanvre,IN,4051.9446157746393
manteau,3.75,ei-lin,RAS,27717.9009434046
jupe,0.63,ei-lin,TN,4477.05505580016
pull,1.03,coton-rdpc,RAF,7330.859308050367
tshirt,0.22,ei-jute-kenaf,CN,2187.1441025923978
calecon,0.15,ei-laine-nouvelle-filiere,BD,1530.169496064336
jupe,0.15,ei-laine-par-defaut,RAS,2169.981692989977
slip,0.09,ei-pet,FR,686.8779156115577
pull,1.15,ei-pet,REO,7488.235761382208
chaussettes,0.12,ei-pp,ROC,870.7079910115096
calecon,0.17,ei-pp,FR,1369.3982893289544
manteau,0.28,ei-pp,BD,2089.559516301976
jean,0.5612687380310957,ei-jute-kenaf,MM,5843.6614101757805
jean,1.0247231842248816,ei-pet,RAS,8613.104856858983
tshirt,0.17,ei-coton,RLA,2005.8481682931767
manteau,2.94,ei-acrylique,TR,21008.86431957357
pantalon,0.39,ei-chanvre,BD,3330.275560368282
jean,0.9477488387382528,ei-viscose,RLA,8663.041482810768
jean,1.2625346894764693,coton-rdpc,RAF,10513.874037895364
manteau,1.52,ei-coton,CN,16995.615049661195
calecon,0.12,coton-rdpc,---,1137.9592778282522
pantalon,1.39,ei-pet-r,ROC,11659.941501848623
calecon,0.14,ei-jute-kenaf,RME,1481.593469769496
jupe,0.94,ei-coton-organic,TN,7741.464976807614
jupe,0.56,ei-chanvre,PK,4394.275449997757
chaussettes,0.09,coton-rdpc,---,606.9318160175781
pantalon,0.78,ei-coton-organic,IN,7194.99160248037
maillot-de-bain,0.13,coton-rdp,BD,923.1689797143748
chaussettes,0.09,ei-laine-nouvelle-filiere,MA,622.1384154114132
manteau,3.23,ei-pp,RAS,22843.32050522408
pull,1.01,ei-laine-par-defaut,REE,13534.84509774866
pantalon,1.23,ei-laine-par-defaut,MA,17577.971507850198
pantalon,0.88,ei-pet-r,TN,6357.647986660708
manteau,1.24,ei-coton-organic,VN,10786.623283116607
jupe,0.76,ei-viscose,MM,6294.413670663285
maillot-de-bain,0.31,ei-pet-r,IN,2111.356619883956
chaussettes,0.12,ei-coton-organic,CN,909.122330632912
chaussettes,0.09,coton-rdpc,MM,603.0097959022913
jupe,0.36,ei-lin,MM,2772.2005302452853
pantalon,1.46,ei-coton-organic,RAF,13051.334462922585
jupe,0.12,ei-chanvre,RNA,983.7295536955849
chemise,0.3114469111156824,ei-pet-r,RLA,2386.2221304652444
manteau,3.55,ei-lin,---,26001.489833038184
pantalon,0.32,elasthane,MM,3148.473047439274
calecon,0.06,ei-pp,MM,537.9401521667158
tshirt,0.48,ei-lin,BD,3800.21754151557
maillot-de-bain,0.37,ei-pa,IN,2708.43787515162
pull,1.42,ei-pet-r,TR,9003.270162264176
chemise,0.3302943549804012,ei-jute-kenaf,MM,3197.402378632012
chemise,0.0589889950436655,ei-jute-kenaf,TR,571.7115427390676
jupe,0.65,ei-laine-nouvelle-filiere,---,5573.888363545779
slip,0.07,ei-chanvre,PK,608.9184532614207
pull,0.36,ei-pa,TN,2555.3780664137603
jupe,0.1,elasthane,TR,895.3052502667215
slip,0.04,ei-coton-organic,TN,372.02912514053554
chemise,0.0952232166890671,ei-coton,KH,1155.441502808719
maillot-de-bain,0.21,ei-lin,MM,1456.1965058598264
pantalon,0.69,elasthane,RLA,6721.517724244666
pull,1.04,ei-pa,KH,8102.678694724073
pull,1.26,coton-rdp,KH,9374.000379276173
pull,0.18,ei-pet-r,TN,1176.744640105988
tshirt,0.43,ei-chanvre,RNA,3557.851402559785
pantalon,0.15,ei-viscose,RAS,1396.7409305785584
maillot-de-bain,0.24,ei-jute-kenaf,---,2072.170537041888
chaussettes,0.16,ei-jute-kenaf,KH,1313.7828067343962
pantalon,0.1,ei-pet,VN,889.0952820664168
calecon,0.19,ei-pet-r,RNA,1693.308803955763
manteau,1.9,ei-acrylique,MA,13894.818252000034
maillot-de-bain,0.14,ei-laine-nouvelle-filiere,FR,1006.9329164181772
pull,1.25,ei-lin,MA,8372.92769847682
jean,1.294996673241123,ei-pp,REO,9564.439349013308
chemise,0.4904059452490461,ei-jute-kenaf,KH,4803.240818192215
chaussettes,0.04,ei-pet,RNA,275.1225388249144
chaussettes,0.15,ei-laine-nouvelle-filiere,KH,1135.9497206019007
pull,0.44,coton-rdpc,ROC,3538.2751156115064
chemise,0.4835944153348698,ei-pp,KH,3693.983273352806
pull,0.83,coton-rdpc,BD,6109.818829868103
maillot-de-bain,0.28,ei-acrylique,BD,2071.1148274266725
chemise,0.4601126632036256,ei-jute-kenaf,REO,4131.162160072791
slip,0.07,ei-laine-par-defaut,RLA,1064.9283811877967
chemise,0.4874836115931025,elasthane,FR,4291.0035293896
chaussettes,0.12,ei-pet-r,TN,725.5397539447958
pantalon,0.19,coton-rdpc,RLA,1599.3582836738542
jupe,0.35,ei-pet,PK,2613.661926042456
pantalon,0.14,ei-pet-r,FR,1046.698664863471
calecon,0.18,ei-pa,ROC,1854.018673099468
calecon,0.07,ei-pet-r,IN,671.4679358996517
chemise,0.4875390748808443,ei-lin,PK,3722.342250076789
calecon,0.02,ei-coton-organic,FR,203.91587764881572
pull,1.43,ei-jute-kenaf,RLA,12987.901138707874
chemise,0.1771813428966197,ei-acrylique,MA,1407.8479022483598
manteau,3.32,ei-jute-kenaf,ROC,32514.39864145337
manteau,3.49,ei-chanvre,RLA,26899.94299781169
chemise,0.3098988819084065,ei-coton,KH,3637.747782895709
manteau,2.89,ei-laine-nouvelle-filiere,KH,24470.881965394245
chaussettes,0.15,coton-rdpc,KH,1025.8882396791746
jupe,0.58,coton-rdp,RNA,4458.895360661886
jupe,0.41,ei-coton-organic,REE,3368.1103403204093
chemise,0.3605860913939662,ei-coton-organic,RNA,3245.782026786999
jean,0.600111662470468,ei-laine-par-defaut,TN,8957.768664831066
slip,0.07,ei-coton-organic,CN,697.5911409928264
jupe,0.33,ei-chanvre,RAS,2677.555692312463
manteau,2.16,ei-laine-par-defaut,FR,29238.633712539107
jupe,0.43,ei-viscose,TN,3330.491953676972
pull,0.88,ei-laine-par-defaut,PK,12217.404991215655
chaussettes,0.19,ei-laine-nouvelle-filiere,TN,1287.9961651988888
calecon,0.17,ei-pp,---,1520.5620057741626
manteau,1.26,ei-chanvre,BD,9754.355718707566
manteau,1.06,ei-coton-organic,PK,8881.930337543277
jean,1.3080855921754826,ei-acrylique,BD,11582.749337442085
maillot-de-bain,0.14,ei-laine-par-defaut,RME,1782.9105792256514
chaussettes,0.15,ei-pa,FR,961.659374493995
chemise,0.464037893193807,ei-pet,RLA,3614.5832807063166
jean,1.4801448272467106,ei-acrylique,RLA,13134.57817028193
chemise,0.1125289375983816,ei-jute-kenaf,RNA,1112.001701649312
jean,1.2633437250763735,ei-pa,TN,10396.365333741516
chaussettes,0.17,ei-lin,BD,1115.9071274566545
pull,1.13,ei-pet-r,KH,8102.204047506433
slip,0.13,ei-coton,KH,1602.2574910538228
slip,0.05,ei-pet,RAS,449.8759657757763
jupe,0.44,coton-rdpc,---,3423.388729617632
jupe,0.8,ei-pet,MA,5670.895676388753
slip,0.12,ei-pet,PK,981.625146288624
pantalon,0.34,ei-acrylique,RAS,2955.638914731727
slip,0.12,elasthane,TR,1132.6330392235109
jupe,0.87,ei-pp,VN,6468.45340818648
jean,0.8485528116435412,ei-coton-organic,RAS,8263.72006903103
tshirt,0.22,ei-pet,REO,1616.4224077332565
pantalon,1.45,ei-lin,TN,10745.200312591862
jupe,0.7,ei-laine-nouvelle-filiere,MA,5670.175529210247
jupe,0.62,ei-coton,TN,6635.919696854155
calecon,0.14,ei-viscose,KH,1407.3960028235615
chaussettes,0.12,coton-rdpc,RAF,773.0366258543133
chemise,0.3608630622734006,ei-chanvre,MA,2787.4248797068417
slip,0.11,elasthane,PK,1090.7962078982123
jean,0.9922251999962292,ei-jute-kenaf,ROC,10900.97331347028
jean,0.519602282976339,ei-pet-r,PK,4202.660622924017
manteau,3.66,ei-pa,RAF,27604.26761219212
chaussettes,0.1,ei-acrylique,KH,739.4205431802848
manteau,2.08,ei-coton-organic,TR,16343.255335833212
chemise,0.2358883738884613,ei-laine-par-defaut,MM,3451.2655692546955
maillot-de-bain,0.05,ei-viscose,RLA,387.49513414787793
tshirt,0.45,ei-laine-par-defaut,MM,6611.513746888214
jupe,0.55,elasthane,RME,4870.043033791908
pull,0.91,ei-chanvre,TN,6379.926279945087
pull,0.83,ei-coton,RAF,8914.57235078593
jean,0.5596454516769871,ei-chanvre,TR,4622.925702495347
chaussettes,0.14,ei-acrylique,REE,910.3733125854674
pull,1.12,ei-pet-r,RAS,7881.976079686803
jean,1.314400517677626,ei-jute-kenaf,RME,12991.601392643122
pull,1.08,ei-lin,RME,7327.739061948403
tshirt,0.23,ei-viscose,TR,1836.8847960074663
maillot-de-bain,0.26,ei-coton-organic,ROC,2246.981876329687
chemise,0.39481102655453,ei-coton,RAF,4465.898152166754
maillot-de-bain,0.25,coton-rdp,VN,1777.549750797125
pull,0.11,coton-rdpc,REO,752.9800077421787
jean,0.6324002833402474,ei-laine-par-defaut,MA,9485.08166347868
slip,0.13,ei-coton,REE,1491.4768750062271
maillot-de-bain,0.2,ei-lin,VN,1418.3533984064472
manteau,1.79,coton-rdpc,REE,12287.39975168305
maillot-de-bain,0.18,elasthane,TR,1427.3565567382143
tshirt,0.35,ei-lin,TR,2540.899779651093
calecon,0.02,coton-rdp,REE,203.7383700803012
maillot-de-bain,0.14,coton-rdpc,ROC,1095.141013670941
jupe,0.95,ei-viscose,RAS,7860.545200819026
slip,0.03,ei-jute-kenaf,TR,308.7670088694512
maillot-de-bain,0.07,coton-rdpc,CN,523.9657922880531
pantalon,0.35,ei-laine-par-defaut,IN,5279.690334798218
jupe,0.06,ei-chanvre,TR,476.89119749302176
maillot-de-bain,0.3,ei-pet-r,TN,1870.8072741024848
tshirt,0.38,ei-viscose,RLA,3267.90639425718
jupe,0.24,ei-pet-r,ROC,1964.8077529513548
chemise,0.4761245352874887,ei-laine-nouvelle-filiere,REE,3887.844072156679
manteau,2.44,elasthane,TN,20764.501344504533
jupe,0.15,ei-viscose,KH,1297.106466070551
maillot-de-bain,0.16,ei-pet-r,REO,991.4420910019372
pantalon,1.34,ei-chanvre,RLA,11240.74171991536
chaussettes,0.18,ei-laine-nouvelle-filiere,BD,1329.875349490093
pull,1.02,ei-pet,RAF,7086.149276584986
jean,0.3777790890252482,ei-pet-r,CN,3182.5473677363134
slip,0.04,ei-coton-organic,MM,391.1549113079909
jean,1.0367799804409343,ei-laine-nouvelle-filiere,REO,9125.613764000953
chaussettes,0.09,ei-coton,MA,819.8408361205188
manteau,3.48,ei-coton-organic,ROC,31782.324310233584
slip,0.02,ei-coton,RLA,254.8780972175125
manteau,1.72,coton-rdpc,IN,12918.615840316392
chaussettes,0.1,ei-lin,PK,639.8325262329835
chemise,0.1594158576052317,ei-laine-nouvelle-filiere,RAF,1400.3410257737326
pull,1.27,ei-pa,TN,8962.570761275836
pantalon,1.36,ei-coton-organic,VN,12663.399603353217
pull,0.17,ei-coton,TR,1775.2415893174368
jean,0.8468323457214386,elasthane,BD,8617.240375458197
jean,0.657428515194104,ei-acrylique,RAF,5715.6818548940855
pantalon,0.89,ei-laine-nouvelle-filiere,RAF,7815.819272463635
manteau,1.85,elasthane,TR,15605.897897428424
chemise,0.0625957845541306,ei-coton,CN,774.0763763886869
pull,0.91,ei-pet,VN,6665.561468560636
pull,1.23,ei-coton-organic,REE,9512.361065117311
chaussettes,0.08,ei-coton,ROC,829.3582349612453
jupe,0.84,ei-coton,RAS,9458.20828688366
chaussettes,0.16,ei-pa,ROC,1250.4106382526882
manteau,3.52,ei-pp,CN,24884.28560011921
calecon,0.08,ei-jute-kenaf,RLA,885.5022959342103
chaussettes,0.03,ei-coton-organic,RLA,230.16799871373075
maillot-de-bain,0.18,ei-pp,PK,1177.868375353786
chaussettes,0.11,ei-pa,MM,788.6809796583236
pull,0.99,coton-rdp,RME,6769.748551985371
pantalon,1.43,ei-viscose,---,12280.700763075523
jupe,0.53,ei-laine-nouvelle-filiere,VN,4636.025034746987
chaussettes,0.14,ei-coton-organic,REE,957.248864549974
pull,0.9,ei-laine-nouvelle-filiere,RNA,7371.8578738179585
jean,1.0483309656215134,ei-pp,BD,8460.445905980132
chaussettes,0.17,ei-coton,CN,1636.084078816138
manteau,1.55,ei-coton-organic,MM,13252.21761347564
manteau,1.76,ei-lin,TN,11997.742643580796
jupe,0.34,ei-coton,---,3845.128533691295
chemise,0.3041139399109907,ei-laine-par-defaut,RNA,4431.213517240439
maillot-de-bain,0.06,ei-viscose,---,495.1304155826044
maillot-de-bain,0.2,ei-jute-kenaf,TN,1608.0343963931466
chemise,0.2604757238950853,ei-pa,MA,2028.7618865252828
jupe,0.75,ei-jute-kenaf,TR,6584.426304492655
jean,0.8712597749888861,ei-acrylique,RNA,7723.038115304977
jean,1.167902655414336,ei-laine-nouvelle-filiere,CN,11088.970182620147
jupe,0.22,ei-coton-organic,RLA,1957.2578345004315
calecon,0.07,ei-laine-par-defaut,PK,1116.1684122157076
slip,0.02,ei-pa,RME,195.85578625283583
calecon,0.11,ei-acrylique,RNA,1061.176290032226
pull,0.94,elasthane,RAS,8421.996079930406
pull,1.29,ei-pet-r,ROC,9847.03403521188
chemise,0.1620095082407127,ei-pet-r,RME,1195.1608399714648
chemise,0.2078029040910576,ei-pa,REO,1587.878389748801
pull,0.87,ei-jute-kenaf,MM,7903.145543571505
manteau,2.65,ei-laine-nouvelle-filiere,VN,22387.11309542447
chemise,0.3216985601023837,ei-laine-par-defaut,---,4699.638668994677
maillot-de-bain,0.32,elasthane,RAS,2732.7075259101302
chaussettes,0.02,ei-laine-nouvelle-filiere,MM,152.632303994568
slip,0.07,ei-pet-r,RNA,580.8932734290336
jean,0.6111404746326857,ei-lin,RAF,5066.840411309142
calecon,0.2,coton-rdp,RAF,1781.8950605267023
pantalon,1.16,ei-coton-organic,MM,10677.694054880514
manteau,1.61,coton-rdpc,REE,11066.450451201066
pull,1.38,elasthane,CN,12346.948475905956
tshirt,0.09,ei-pp,CN,747.284370216964
